id,duration,country,director
tt0095015,104,Spain,Francisco Regueiro
tt0095016,132,USA,John McTiernan
tt0095031,110,USA,Frank Oz
tt0095036,114,"USA, Canada",Rick Rosenthal
tt0095037,84,"UK, West Germany",Terence Davies
tt0095040,139,Soviet Union,Aleksandr Sokurov
tt0095042,109,Czechoslovakia,Dusan Klein
tt0095043,88,USA,Richard Clark
tt0095047,85,USA,Charles Matthau
tt0095048,87,Italy,Daniele Luchetti
tt0095050,111,USA,Robert M. Young
tt0095051,108,Italy,Leandro Castellani
tt0095053,149,"Spain, France, Italy",Carlos Saura
tt0095055,94,Soviet Union,Eldar Ryazanov
tt0095060,90,USA,David DeCoteau
tt0095063,86,UK,Harley Cokeliss
tt0095064,87,Australia,Mario Andreacchio
tt0095066,92,UK,Jim O'Brien
tt0095067,89,USA,Larry Brand
tt0095071,99,"Japan, China",Jun'ya Sat繫
tt0095082,119,USA,John Sayles
tt0095084,115,East Germany,Lothar Warneke
tt0095086,104,Hungary,G矇za Berem矇nyi
tt0095088,96,USA,James Signorelli
tt0095090,98,USA,Stuart Paul
tt0095094,90,France,"Bruno Zincone, Jean Rollin"
tt0095097,82,France,Paul Vecchiali
tt0095098,94,Australia,Rolf de Heer
tt0095100,93,Sweden,Hans Iveberg
tt0095107,95,USA,John R. Cherry III
tt0095111,122,Egypt,Atef El-Taieb
tt0095115,100,Spain,Josefina Molina
tt0095117,94,Australia,Michael Thornhill
tt0095119,127,USA,Taylor Hackford
tt0095120,87,USA,Dominick Brascia
tt0095122,89,"USA, Philippines",Cirio H. Santiago
tt0095124,116,Hong Kong,Taylor Wong
tt0095125,98,"Spain, France",Jes繳s Franco
tt0095126,81,Italy,Mario Orfini
tt0095134,102,Italy,Neri Parenti
tt0095135,90,USA,Sam Shepard
tt0095140,90,USA,Anthony J. Christopher
tt0095143,96,USA,Robert A. Ferretti
tt0095145,82,USA,Daniel Goldberg
tt0095150,95,"Italy, France",Gianfranco Mingozzi
tt0095159,108,"UK, USA","Charles Crichton, John Cleese"
tt0095162,90,Hong Kong,Dennis Yu
tt0095163,88,"Austria, West Germany",Ralf Huettner
tt0095165,103,"Norway, Sweden",Bente Erichsen
tt0095167,100,Soviet Union,Yuri Mamin
tt0095169,90,USA,John G. Avildsen
tt0095173,90,USA,Deborah Sahagun
tt0095174,120,"USA, France",Roman Polanski
tt0095175,85,Italy,Gianni Martucci
tt0095177,91,USA,Francis Delia
tt0095178,105,USA,David Anspaugh
tt0095179,88,USA,John Carl Buechler
tt0095182,86,"USA, Israel",Jackson Hunsicker
tt0095183,103,UK,Philip Saville
tt0095184,103,France,?lisabeth Rappeneau
tt0095186,95,USA,Peter Masterson
tt0095187,89,USA,Roger Stigliano
tt0095188,101,USA,George Roy Hill
tt0095189,88,"Sri Lanka, USA",David Keith
tt0095194,80,USA,Gorman Bechard
tt0095198,187,India,Manmohan Desai
tt0095204,105,West Germany,Walter Bockmayer
tt0095208,93,Australia,Ben Lewin
tt0095210,79,East Germany,Konrad Petzold
tt0095215,85,USA,"Richard McCarthy, Mac Ahlberg"
tt0095217,93,Australia,John Hillcoat
tt0095222,88,USA,Nico Mastorakis
tt0095233,89,"UK, Norway, USA",James Kenelm Clarke
tt0095236,115,Hong Kong,Clarence Yiu-leung Fok
tt0095238,103,USA,Leonard Nimoy
tt0095239,108,USA,Tom G. Robertson
tt0095241,94,USA,Fritz Kiersch
tt0095243,129,USA,Michael Apted
tt0095244,103,Soviet Union,Karen Shakhnazarov
tt0095250,168,France,Luc Besson
tt0095253,91,USA,Howard Deutch
tt0095255,96,Australia,Mark Joffe
tt0095256,89,USA,Joe Tornatore
tt0095262,124,Japan,Yoshiyuki Tomino
tt0095264,94,Hong Kong,Alfred Cheung
tt0095270,92,USA,John Waters
tt0095271,88,USA,Dwight H. Little
tt0095274,118,UK,Charles Sturridge
tt0095275,148,USA,Menahem Golan
tt0095276,140,"Hungary, West Germany, Austria",Istv獺n Szab籀
tt0095278,87,USA,Dominick Brascia
tt0095280,106,USA,Ivan Passer
tt0095286,93,USA,Matthew Chapman
tt0095288,97,USA,Chris Columbus
tt0095294,97,UK,Tony Randel
tt0095295,111,West Germany,Joseph Vilsmaier
tt0095296,96,USA,William Tannen
tt0095298,102,UK,Stephen Poliakoff
tt0095299,90,USA,Skip Schoolnik
tt0095300,136,India,Prayag Raj
tt0095302,108,UK,Mike Leigh
tt0095303,90,UK,Clare Peploe
tt0095304,99,"Ireland, UK, USA",Neil Jordan
tt0095305,101,Australia,Gillian Armstrong
tt0095311,87,USA,William Lustig
tt0095312,75,USA,Fred Olen Ray
tt0095313,101,USA,Amir Shervan
tt0095314,77,USA,James Shyman
tt0095316,116,USA,Michael Seresin
tt0095319,95,"Netherlands, Belgium",Ruud van Hemert
tt0095326,83,USA,Michael Dinner
tt0095327,89,Japan,Isao Takahata
tt0095332,92,"USA, Canada, UK, South Africa",Alan Birkinshaw
tt0095333,101,USA,Peter Yates
tt0095336,97,Hong Kong,Wu Ma
tt0095337,90,Hong Kong,"Arthur Wong, Brandy Yuen"
tt0095342,100,USA,
tt0095346,124,"Sweden, Iceland, Norway",Hrafn Gunnlaugsson
tt0095348,88,USA,Keenen Ivory Wayans
tt0095349,117,Romania,Mircea Daneliuc
tt0095350,86,USA,Jeff Kwitny
tt0095354,88,"Italy, Spain",Monte Hellman
tt0095357,102,USA,Peter Bogdanovich
tt0095362,95,USA,Mark Rosenthal
tt0095363,92,USA,Ruben Preuss
tt0095364,92,USA,Kenneth Bowser
tt0095372,101,Sweden,Staffan Hildebrand
tt0095379,83,USA,Scott Spiegel
tt0095381,95,USA,Avery Crounse
tt0095382,105,"Canada, Israel",Sidney J. Furie
tt0095384,81,USA,David Beaird
tt0095385,85,USA,Richard Linklater
tt0095386,125,"France, West Germany",Claude Lelouch
tt0095389,97,USA,Rowdy Herrington
tt0095390,94,Indonesia,Charles Kaufman
tt0095394,90,Venezuela,Luis Alberto Lamata
tt0095396,95,Hong Kong,Clifton Ko
tt0095400,98,USA,Jag Mundhra
tt0095403,101,Hong Kong,Jackie Chan
tt0095404,93,Hong Kong,Jing Wong
tt0095406,165,"West Germany, France",Ulrike Ottinger
tt0095409,91,USA,Bud S. Smith
tt0095414,93,USA,Ferde Grof矇 Jr.
tt0095415,96,"West Germany, USA",Leo Penn
tt0095417,84,West Germany,Monika Treut
tt0095419,83,UK,Stephen Bayly
tt0095421,90,Denmark,Finn Henriksen
tt0095423,88,Australia,James Bogle
tt0095426,72,Czechoslovakia,Jaroslav Soukup
tt0095428,108,USA,David Stevens
tt0095433,95,Israel,Eli Cohen
tt0095440,156,India,Rama Rao Tatineni
tt0095441,101,Soviet Union,Aleksandr Proshkin
tt0095444,88,USA,Stephen Chiodo
tt0095445,100,USA,David Saperstein
tt0095446,95,West Germany,Peter Patzak
tt0095448,69,Japan,Tomomi Mochizuki
tt0095450,109,"Taiwan, Hong Kong","Ho Yim, Hark Tsui"
tt0095452,105,Poland,Juliusz Machulski
tt0095454,101,Canada,Pen Densham
tt0095456,99,"Poland, Soviet Union",Marek Piestrak
tt0095463,129,Czechoslovakia,Vera Chytilov獺
tt0095467,87,Poland,Krzysztof Kieslowski
tt0095468,84,Poland,Krzysztof Kieslowski
tt0095471,135,Soviet Union,Isaakas Fridbergas
tt0095472,60,Japan,Hisayasu Sat繫
tt0095473,86,Finland,Olli Soinio
tt0095475,120,Hungary,B矇la Tarr
tt0095483,82,Indonesia,H. Tjut Djalil
tt0095484,113,USA,Frank LaLoggia
tt0095488,93,UK,Ken Russell
tt0095489,69,"USA, Ireland",Don Bluth
tt0095491,88,Hong Kong,Chia-Liang Liu
tt0095496,103,"USA, Mexico",Donald P. Bellisario
tt0095497,164,"Canada, USA",Martin Scorsese
tt0095511,99,France,Michel Deville
tt0095512,60,Japan,Noboru Ishiguro
tt0095513,128,"Italy, France",Ermanno Olmi
tt0095519,88,USA,Greg Beeman
tt0095525,78,France,Ren矇 Laloux
tt0095527,99,West Germany,Reinhard Hauff
tt0095530,357,UK,Christine Edzard
tt0095532,98,USA,Richard Benjamin
tt0095539,97,USA,John Callas
tt0095542,96,Hong Kong,Hin Sing 'Billy' Tang
tt0095543,91,Hong Kong,Chia Yung Liu
tt0095545,45,UK,Isaac Julien
tt0095556,82,USA,Anthony Perkins
tt0095557,90,USA,Roberta Findlay
tt0095559,120,Spain,Vicente Aranda
tt0095560,95,USA,Stewart Raffill
tt0095562,136,Philippines,Lino Brocka
tt0095564,122,"UK, Canada",John Schlesinger
tt0095565,82,USA,Ken Friedman
tt0095567,110,France,Georges Lautner
tt0095574,128,Soviet Union,Vasili Pichul
tt0095579,84,West Germany,Hanns Christian M羹ller
tt0095582,118,France,Mosh矇 Mizrahi
tt0095583,85,USA,William Lustig
tt0095587,100,"South Africa, UK",Oliver Schmitz
tt0095593,104,USA,Jonathan Demme
tt0095597,127,Japan,J羶z繫 Itami
tt0095599,91,USA,Bob Swaim
tt0095606,100,Belgium,G矇rard Corbiau
tt0095608,86,USA,Thomas R. Burman
tt0095611,93,USA,Robert C. Hughes
tt0095613,105,USA,Henry Winkler
tt0095616,82,Hong Kong,Ronny Yu
tt0095617,92,Hong Kong,Jeffrey Lau
tt0095622,134,Soviet Union,Valeri Rybarev
tt0095626,91,USA,J. Lee Thompson
tt0095629,104,USA,Roger Holzberg
tt0095630,85,USA,"Laurence Jacobs, Mark Stock"
tt0095631,126,USA,Martin Brest
tt0095632,91,Hungary,P矇ter T穩m獺r
tt0095633,96,"Italy, France",Francesca Archibugi
tt0095638,117,USA,Robert Redford
tt0095639,90,Colombia,Lisandro Duque Naranjo
tt0095640,108,USA,Gary Sinise
tt0095646,91,USA,"Carol Hughes, David Hughes"
tt0095647,128,USA,Alan Parker
tt0095649,126,USA,Alan Rudolph
tt0095651,120,France,Jos矇 Giovanni
tt0095652,113,USA,George A. Romero
tt0095654,103,USA,Paul Mazursky
tt0095655,93,USA,"Jerry Kramer, Colin Chilvers"
tt0095657,142,Romania,Stere Gulea
tt0095659,87,USA,Michael Schroeder
tt0095662,89,USA,Alan Metter
tt0095665,93,USA,Danny Huston
tt0095675,88,Spain,Pedro Almod籀var
tt0095677,82,"USA, Canada",Graeme Campbell
tt0095679,89,USA,Paulmichel Mielche
tt0095684,89,USA,Jimmy Huston
tt0095687,105,USA,Richard Benjamin
tt0095690,104,USA,Donald Petrie
tt0095705,85,USA,David Zucker
tt0095709,92,"Australia, New Zealand",Vincent Ward
tt0095710,97,France,Jos矇 Pinheiro
tt0095712,81,Czechoslovakia,J繳lius Matula
tt0095715,86,"Czechoslovakia, Switzerland, UK, West Germany",Jan Svankmajer
tt0095716,88,USA,Dusty Nelson
tt0095718,95,"Spain, Italy, France",Marco Ferreri
tt0095719,89,USA,Terence H. Winkless
tt0095721,90,New Zealand,Geoff Murphy
tt0095722,90,USA,Adam Rifkin
tt0095726,104,USA,Alan Alda
tt0095728,86,Italy,Gianfranco Giagni
tt0095729,115,"Poland, France",Wojciech Has
tt0095730,90,USA,Thom Eberhardt
tt0095734,88,USA,David A. Prior
tt0095736,90,USA,William Richert
tt0095738,83,USA,Paul Mayersberg
tt0095740,90,Italy,"James Justice, Umberto Lenzi"
tt0095742,93,USA,Renny Harlin
tt0095745,87,USA,Karl Armstrong
tt0095756,81,USA,Jim Wynorski
tt0095759,153,"France, Switzerland, UK",Nicolas Klotz
tt0095764,165,Finland,Mikko Niskanen
tt0095765,155,"Italy, France",Giuseppe Tornatore
tt0095773,110,"France, Belgium",Andr矇 Delvaux
tt0095774,102,USA,Christopher Crowe
tt0095776,74,USA,George Scribner
tt0095786,143,Japan,Yoshishige Yoshida
tt0095799,82,West Germany,"Xaver Schwarzenberger, Otto Waalkes"
tt0095800,96,"France, USA",Jean-Jacques Annaud
tt0095801,95,West Germany,Percy Adlon
tt0095803,89,USA,Michael Schroeder
tt0095806,97,Canada,Allan A. Goldstein
tt0095809,91,Sweden,Thomas Samuelsson
tt0095812,82,Italy,Luigi Cozzi
tt0095814,88,Canada,Martin Lavut
tt0095815,90,"Czechoslovakia, West Germany",Jindrich Pol獺k
tt0095823,103,"UK, Canada",David Hare
tt0095825,91,USA,William Webb
tt0095827,104,UK,James Dearden
tt0095828,91,Spain,Jos矇 Antonio de la Loma
tt0095832,93,USA,David Beaird
tt0095834,89,Italy,Piccio Raffanini
tt0095835,86,USA,David Burton Morris
tt0095836,108,"UK, USA",Paul Schrader
tt0095839,112,"France, Italy, West Germany",Margarethe von Trotta
tt0095845,94,"Mexico, USA",Cliff Osmond
tt0095851,90,USA,Shuki Levy
tt0095853,91,USA,Marisa Silver
tt0095857,125,India,Vijaya Mehta
tt0095863,97,USA,Don Coscarelli
tt0095864,83,West Germany,Rudolf Thome
tt0095865,88,Hong Kong,"Philip Chan, Ricky Lau"
tt0095866,121,"Italy, Spain",Mario Monicelli
tt0095867,99,USA,Andy Sidaris
tt0095869,101,Italy,Roberto Benigni
tt0095871,103,Canada,Sandor Stern
tt0095872,110,India,Shaji N. Karun
tt0095875,98,USA,Martha Coolidge
tt0095877,97,USA,Aaron Norris
tt0095878,90,USA,Paul Ziller
tt0095880,127,Finland,Pekka Parikka
tt0095881,89,UK,Anthony Simmons
tt0095882,90,USA,Alan Myerson
tt0095888,88,"West Germany, Turkey",Serif G繹ren
tt0095889,98,USA,Gary Sherman
tt0095891,101,"Canada, France",Francis Mankiewicz
tt0095894,76,USA,Pierre DeCelles
tt0095897,97,USA,Peter Hyams
tt0095900,83,USA,Roberta Findlay
tt0095903,87,USA,Ron Nyswaner
tt0095904,102,USA,Renny Harlin
tt0095916,102,"USA, UK",Michael Hoffman
tt0095920,83,Italy,Piero Vivarelli
tt0095922,87,USA,Wallace Potts
tt0095924,95,USA,Paul Golding
tt0095925,86,USA,Stan Winston
tt0095927,128,USA,David Seltzer
tt0095929,89,South Africa,Ami Artzi
tt0095930,90,USA,Linda Shayne
tt0095936,162,India,Mansoor Khan
tt0095937,112,Hong Kong,Alex Law
tt0095940,105,Italy,Faliero Rosati
tt0095942,82,Italy,Giuliano Carnimeo
tt0095943,131,France,Claude Sautet
tt0095948,180,"Italy, West Germany",Gianni Amelio
tt0095949,92,Italy,Fabrizio De Angelis
tt0095951,103,UK,Bob Hoskins
tt0095952,94,Italy,Ruggero Deodato
tt0095953,133,USA,Barry Levinson
tt0095955,170,India,Sunil Hingorani
tt0095956,102,USA,Peter MacDonald
tt0095958,97,USA,William Friedkin
tt0095963,104,"USA, Hungary",Walter Hill
tt0095971,90,USA,Brian Thomas Jones
tt0095975,92,Italy,Enzo Barboni
tt0095977,96,USA,Jerry London
tt0095978,82,USA,Robert Downey Sr.
tt0095981,97,USA,Ferdinand Fairfax
tt0095984,107,USA,Guy Magar
tt0095985,101,UK,Andrew V. McLaglen
tt0095989,98,USA,John De Bello
tt0095990,89,USA,Ken Wiederhorn
tt0095993,110,Australia,Geoff Burrowes
tt0095996,101,Australia,Nadia Tass
tt0096000,92,Italy,Bruno Mattei
tt0096003,99,USA,Daniel Petrie
tt0096006,90,Brazil,Bruno Barreto
tt0096018,116,USA,Sidney Lumet
tt0096022,104,Sweden,Lasse ?berg
tt0096026,88,France,Jean-Pierre Mocky
tt0096028,113,"UK, India, France",Mira Nair
tt0096029,89,"UK, USA",Ken Russell
tt0096030,97,USA,Boaz Davidson
tt0096034,100,France,G矇rard Jugnot
tt0096037,92,USA,Joan Freeman
tt0096039,78,USA,Howard R. Cohen
tt0096046,83,USA,William Wesley
tt0096054,121,USA,Spike Lee
tt0096056,126,"Poland, Russia, USA",Menahem Golan
tt0096060,101,"UK, USA",Rafal Zielinski
tt0096061,101,USA,Richard Donner
tt0096071,98,USA,Wes Craven
tt0096072,90,USA,Beau Bridges
tt0096073,97,USA,Carl Schultz
tt0096077,90,"Cuba, Italy, Spain",Fernando Birri
tt0096084,85,USA,Terrell Tannen
tt0096087,97,USA,James Glickenhaus
tt0096092,159,Iran,Bahram Beizai
tt0096094,106,USA,John Hughes
tt0096098,110,USA,Roger Spottiswoode
tt0096101,110,USA,Kenneth Johnson
tt0096109,91,USA,"Doo-yong Lee, Scott Thomas"
tt0096114,75,USA,Cirio H. Santiago
tt0096116,99,Denmark,S繪ren Kragh-Jacobsen
tt0096117,90,USA,Dimitri Logothetis
tt0096118,80,USA,Michael A. Simpson
tt0096119,80,USA,Michael A. Simpson
tt0096121,141,Soviet Union,Vadim Abdrashitov
tt0096125,98,Italy,Tinto Brass
tt0096131,96,New Zealand,Larry Parr
tt0096141,123,Iran,Masud Kimiai
tt0096142,80,USA,David DeCoteau
tt0096144,95,Italy,Dario Piana
tt0096147,97,USA,Mark Rezyka
tt0096149,91,"South Africa, USA","David Winters, Neal Sundstrom"
tt0096150,60,USA,Thomas Schlamme
tt0096152,99,USA,Janet Greek
tt0096153,83,USA,Rafal Zielinski
tt0096156,100,USA,Paul Morrissey
tt0096160,110,"Italy, France",Ettore Scola
tt0096161,95,USA,David Drury
tt0096163,107,"Netherlands, France, West Germany",George Sluizer
tt0096166,94,USA,Pat O'Connor
tt0096170,115,"UK, Yugoslavia",Clive Donner
tt0096171,98,USA,"Steven Kampmann, William Porter"
tt0096176,97,USA,Catlin Adams
tt0096180,93,"UK, USA",Mike Figgis
tt0096183,84,Australia,Brian Trenchard-Smith
tt0096184,101,Sweden,Jonas Frick
tt0096189,95,UK,Piers Haggard
tt0096190,90,"West Germany, Israel",Reinhard Schwabenitzky
tt0096193,102,"USA, Italy",Blake Edwards
tt0096194,86,Brazil,"Anna Penido, David Sonnenschein"
tt0096197,100,Spain,Manuel Summers
tt0096200,101,USA,Robert Greenwald
tt0096201,93,"France, USA",Nathalie Delon
tt0096203,105,USA,Ted Kotcheff
tt0096209,80,France,"Paul Grimault, Jacques Demy"
tt0096211,96,"UK, Ireland, USA",Francis Megahy
tt0096218,72,Canada,Guy Maddin
tt0096219,110,"USA, Canada",Oliver Stone
tt0096221,90,"Argentina, Puerto Rico",Marcos Zurinaga
tt0096223,93,USA,Bill Fishman
tt0096236,92,Hong Kong,Woo-Ping Yuen
tt0096239,85,USA,Samuel Bradford
tt0096240,135,Japan,Akio Jiss繫ji
tt0096241,96,USA,Rip Torn
tt0096244,115,USA,Robert Towne
tt0096246,88,USA,Thierry Notz
tt0096250,157,"Netherlands, UK, Denmark, West Germany, Sweden",Tony Palmer
tt0096251,67,Japan,Shin'ya Tsukamoto
tt0096252,173,India,N. Chandra
tt0096256,94,USA,John Carpenter
tt0096259,100,USA,David Mamet
tt0096263,87,Hong Kong,Kirk Wong
tt0096267,93,USA,Amin Q. Chaudhri
tt0096270,83,Denmark,Jon Bang Carlsen
tt0096271,118,"USA, Yugoslavia",Gregory Nava
tt0096280,117,"France, USA",Agnieszka Holland
tt0096281,99,"USA, Japan",Fran Rubel Kuzui
tt0096282,105,Canada,Michael Rubbo
tt0096283,86,Japan,Hayao Miyazaki
tt0096287,94,Italy,Nello Rossati
tt0096288,127,"Greece, France, Italy",Theodoros Angelopoulos
tt0096289,120,USA,Paul Bogart
tt0096291,87,USA,Rick Rubin
tt0096294,91,"UK, USA",Nicolas Roeg
tt0096302,84,USA,Jerome Gary
tt0096309,106,France,Jacques Demy
tt0096310,91,USA,"Michael Herz, Lloyd Kaufman"
tt0096316,110,USA,Francis Ford Coppola
tt0096318,101,Finland,Hannu Seikkula
tt0096319,87,USA,Bert L. Dragin
tt0096320,107,USA,Ivan Reitman
tt0096321,93,USA,Michael Almereyda
tt0096324,104,USA,Zalman King
tt0096329,123,"West Germany, Soviet Union",Mark Zakharov
tt0096332,171,USA,Philip Kaufman
tt0096335,90,Canada,Jerry Ciccoritti
tt0096336,108,France,Claude Chabrol
tt0096340,102,"USA, UK",Camilo Vila
tt0096342,122,France,Alexandre Arcady
tt0096343,90,UK,Anders Palm
tt0096344,87,USA,Jean-Paul Ouellette
tt0096348,88,USA,Bob Logan
tt0096353,85,Japan,Satoshi Dezaki
tt0096364,93,USA,Gregory McClatchy
tt0096368,96,"Denmark, Sweden",Max von Sydow
tt0096372,107,West Germany,Robert van Ackeren
tt0096378,99,USA,Ken Kwapis
tt0096379,90,USA,Rick Sloane
tt0096380,98,USA,Brian Gilbert
tt0096386,90,France,?tienne Chatiliez
tt0096390,172,India,Yash Chopra
tt0096394,89,Canada,Francesco Lucente
tt0096396,94,"Italy, France",Marco Bellocchio
tt0096400,115,Italy,Maurizio Ponzi
tt0096402,97,USA,James Fargo
tt0096403,288,Bulgaria,Ludmil Staikov
tt0096405,89,UK,Beeban Kidron
tt0096409,94,"USA, Mexico",Alex Cox
tt0096411,95,West Germany,Christian Wagner
tt0096414,88,Hong Kong,Alfred Cheung
tt0096416,92,UK,Derek Jarman
tt0096419,87,USA,Fred Olen Ray
tt0096420,91,Australia,Bob Ellis
tt0096425,91,Canada,Jon Hess
tt0096426,95,"USA, West Germany, UK",Anthony Hickox
tt0096427,90,UK,Colin Gregg
tt0096436,90,USA,BJ Davis
tt0096438,104,USA,Robert Zemeckis
tt0096445,94,USA,Zalman King
tt0096446,126,USA,Ron Howard
tt0096453,95,Italy,Fabrizio Laurenti
tt0096454,107,UK,Thom Eberhardt
tt0096455,111,USA,Jenny Bowen
tt0096459,93,UK,Stuart Orme
tt0096461,102,Hong Kong,Kar-Wai Wong
tt0096463,113,USA,Mike Nichols
tt0096464,112,"UK, Zimbabwe",Chris Menges
tt0096465,95,USA,Lee H. Katzin
tt0096466,86,USA,Danny Bilson
tt0096467,93,Hong Kong,Keith Li
tt0096472,101,Hong Kong,Ringo Lam
tt0096476,85,"Turkey, West Germany",Hark Bohm
tt0096477,173,India,J.P. Dutta
tt0096478,93,China,Hsin-Yen Chang
tt0096483,92,USA,Richard Martini
tt0096486,91,Australia,Yahoo Serious
tt0096487,107,USA,Christopher Cain
tt0096488,109,"Italy, France",Franco Zeffirelli
tt0096492,134,Soviet Union,Eldar Ryazanov
tt0096498,96,Iran,Rakhshan Banietemad
tt0096501,87,USA,Tina Rathborne
tt0096503,101,Soviet Union,Aleksandr Kaydanovskiy
tt0096505,90,Hong Kong,Chi Leung 'Jacob' Cheung
tt0096507,92,"Hong Kong, China",Jet Li
tt0096510,116,Yugoslavia,Krsto Papic
tt0096511,95,Italy,"Lucio Fulci, Claudio Fragasso"
tt0096512,94,Hong Kong,Jing Wong
tt0096513,97,Hong Kong,Frankie Chan
tt0096514,94,West Germany,Holm Dressler
tt0096516,92,"Canada, Switzerland",L矇a Pool
tt0096517,83,France,?douard Molinaro
tt0096520,101,Denmark,Nils Malmros
tt0096522,101,Italy,Peter Del Monte
tt0096523,104,"France, Italy",Claude Pinoteau
tt0096734,102,USA,Joe Dante
tt0096735,60,West Germany,Christoph Schlingensief
tt0096737,193,Sweden,G繹ran Carmback
tt0096740,90,"Denmark, France, Poland",Maciej Dejczer
tt0096741,87,France,Ren矇 Manzor
tt0096742,86,Spain,Cruz Delgado
tt0096744,95,USA,Patrick Sheane Duncan
tt0096747,75,Iran,Amir Naderi
tt0096754,145,USA,James Cameron
tt0096755,101,"UK, France, Italy",Jerzy Skolimowski
tt0096757,89,USA,John Stewart
tt0096764,126,"UK, West Germany",Terry Gilliam
tt0096769,90,USA,"Jim Wheat, Ken Wheat"
tt0096778,134,South Korea,Kwon-taek Im
tt0096784,88,USA,Robert Hyatt
tt0096785,90,Italy,Antonio Margheriti
tt0096786,93,USA,Fred Olen Ray
tt0096787,84,"Ireland, UK, USA","Don Bluth, Gary Goldman"
tt0096789,89,USA,Rocky Lang
tt0096794,122,USA,Steven Spielberg
tt0096801,90,Canada,Sandy Wilson
tt0096804,89,"USA, Canada, South Africa",Cedric Sundstrom
tt0096806,93,Italy,Sergio Martino
tt0096811,96,"Hong Kong, Philippines",Eric Tsang
tt0096815,116,"Poland, USA",Alexander Ramati
tt0096820,85,USA,"Jenny Bowen, Kjehl Rasmussen"
tt0096824,99,USA,Jesse Vint
tt0096827,157,India,Singeetam Srinivasa Rao
tt0096828,105,France,Jean-Loup Hubert
tt0096830,88,Spain,?lvaro S獺enz de Heredia
tt0096833,75,Iran,Mohsen Makhmalbaf
tt0096841,153,Soviet Union,Kira Muratova
tt0096842,81,"France, West Germany",Philippe Grimond
tt0096854,140,"France, Switzerland, Belgium",Jean-Jacques Andrien
tt0096858,99,Soviet Union,Mikhail Tumanishvili
tt0096859,117,"Italy, France, Spain",Tonino Cervi
tt0096862,122,Netherlands,Rudolf van den Berg
tt0096863,102,"Hungary, West Germany, Cuba",Ildik籀 Enyedi
tt0096866,91,UK,Brian Cosgrove
tt0096869,70,"Canada, France",Alan Bunce
tt0096870,99,USA,Valerie Breiman
tt0096871,82,France,Alain Robak
tt0096874,108,USA,Robert Zemeckis
tt0096875,116,USA,Dennis Hopper
tt0096876,104,USA,Chuck Vincent
tt0096878,90,France,Philippe Garrel
