id,title,year,genre
tt0017409,So This Is Paris,1926,Comedy
tt0017410,So's Your Old Man,1926,Comedy
tt0017416,The Son of the Sheik,1926,"Adventure, Drama, Romance"
tt0017419,The Sorrows of Satan,1926,"Drama, Romance"
tt0017423,Sparrows,1926,Drama
tt0017437,The Strong Man,1926,Comedy
tt0017438,Der Student von Prag,1926,"Drama, Horror"
tt0017448,Herr Tartüff,1925,Drama
tt0017449,The Temptress,1926,"Drama, Romance"
tt0017463,3 Bad Men,1926,"Romance, Western"
tt0017480,Torrent,1926,"Drama, Romance"
tt0017483,"Tramp, Tramp, Tramp",1926,"Adventure, Comedy, Romance"
tt0017519,The Volga Boatman,1926,"Drama, Romance"
tt0017534,West Point,1927,"Drama, Romance, Sport"
tt0017540,What Price Glory,1926,"Comedy, Drama, War"
tt0017567,The Winning of Barbara Worth,1926,"Drama, Romance, Western"
tt0017619,Almost Human,1927,"Drama, Romance"
tt0017621,Alraune,1928,"Drama, Fantasy, Horror"
tt0017632,Annie Laurie,1927,"Drama, Romance"
tt0017653,Baby ryazanskie,1927,Drama
tt0017662,Barbed Wire,1927,"Drama, Romance, War"
tt0017667,The Beloved Rogue,1927,"Adventure, Drama, History"
tt0017735,Captain Salvation,1927,"Drama, Romance"
tt0017736,Casanova,1927,"Biography, Drama"
tt0017739,The Cat and the Canary,1927,"Comedy, Horror, Mystery"
tt0017750,Chicago,1927,"Comedy, Crime, Drama"
tt0017751,Children of Divorce,1927,"Drama, Romance"
tt0017765,College,1927,"Comedy, Drama, Sport"
tt0017809,Devushka s korobkoy,1927,"Comedy, Drama, Romance"
tt0017825,Downhill,1927,"Adventure, Drama, Thriller"
tt0017832,The Drop Kick,1927,"Drama, Sport"
tt0017843,Easy Virtue,1928,"Romance, Thriller"
tt0017860,The Fair Co-Ed,1927,Comedy
tt0017886,The First Auto,1927,"Comedy, Drama"
tt0017918,The Gaucho,1927,"Adventure, Romance"
tt0017925,The General,1926,"Action, Adventure, Comedy"
tt0017928,Get Your Man,1927,"Comedy, Romance"
tt0017938,La glace ? trois faces,1927,"Drama, Romance"
tt0017961,Schaste,1935,"Comedy, Drama"
tt0017998,Hindle Wakes,1927,"Drama, Romance"
tt0018014,Hotel Imperial,1927,"Drama, War"
tt0018016,Hula,1927,"Drama, Romance"
tt0018033,It,1927,"Comedy, Romance"
tt0018037,The Jazz Singer,1927,"Drama, Music, Musical"
tt0018045,Le joueur d'échecs,1927,"Drama, Fantasy"
tt0018051,The Kid Brother,1927,"Comedy, Drama, Family"
tt0018054,The King of Kings,1927,"Biography, Drama, History"
tt0018066,Konets Sankt-Peterburga,1927,Drama
tt0018087,Die Liebe der Jeanne Ney,1927,"Drama, Romance"
tt0018097,London After Midnight,1927,Horror
tt0018102,Long Pants,1927,Comedy
tt0018107,Love,1927,"Drama, Romance"
tt0018113,The Love of Sunya,1927,Drama
tt0018138,"Man, Woman and Sin",1927,Drama
tt0018166,Mockery,1927,"Drama, Romance"
tt0018179,Mr. Wu,1927,"Drama, Romance"
tt0018183,My Best Girl,1927,"Comedy, Romance"
tt0018192,Napoléon vu par Abel Gance,1927,"Biography, Drama, History"
tt0018217,Oktyabr,1927,"Drama, History"
tt0018218,Old San Francisco,1927,"Drama, History, Romance"
tt0018235,Orchids and Ermine,1927,"Comedy, Romance"
tt0018247,Paid to Love,1927,"Comedy, Romance"
tt0018253,The Patent Leather Kid,1927,"Drama, Romance, Sport"
tt0018297,Quality Street,1927,"Comedy, Drama, Romance"
tt0018311,The Red Mill,1927,"Comedy, Romance"
tt0018328,The Ring,1927,"Drama, Romance, Sport"
tt0018351,Running Wild,1927,Comedy
tt0018362,The Scar of Shame,1927,Drama
tt0018379,7th Heaven,1927,"Drama, Romance"
tt0018389,A Ship Comes In,1928,Drama
tt0018392,Shooting Stars,1928,"Drama, Romance"
tt0018397,The Show,1927,"Crime, Drama"
tt0018413,"Slide, Kelly, Slide",1927,"Comedy, Sport"
tt0018440,Spring Fever,1927,Comedy
tt0018451,The Student Prince in Old Heidelberg,1927,"Drama, Romance"
tt0018455,Sunrise: A Song of Two Humans,1927,"Drama, Romance"
tt0018464,Tarzan and the Golden Lion,1927,"Action, Adventure"
tt0018471,Tell It to the Marines,1926,"Comedy, Drama, Romance"
tt0018487,Tillie the Toiler,1927,"Comedy, Drama"
tt0018505,Tretya meshchanskaya,1927,"Comedy, Drama"
tt0018513,Twelve Miles Out,1927,Drama
tt0018515,Two Arabian Knights,1927,"Adventure, Comedy, Romance"
tt0018523,Un chapeau de paille d'Italie,1928,Comedy
tt0018524,Uncle Tom's Cabin,1927,"Drama, History"
tt0018526,Underworld,1927,"Crime, Drama, Film-Noir"
tt0018528,The Unknown,1927,"Drama, Horror, Romance"
tt0018530,Upstream,1927,"Comedy, Drama"
tt0018566,When a Man Loves,1927,"History, Romance"
tt0018578,Wings,1927,"Drama, Romance, War"
tt0018579,Winners of the Wilderness,1927,"Drama, History, War"
tt0018588,"Die Frau, nach der man sich sehnt",1929,Drama
tt0018615,Abwege,1928,"Drama, Romance"
tt0018618,Across to Singapore,1928,"Drama, Romance"
tt0018678,The Battle of the Sexes,1928,Comedy
tt0018684,Beggars of Life,1928,"Adventure, Drama"
tt0018722,Bringing Up Father,1928,Comedy
tt0018737,Die Büchse der Pandora,1929,"Crime, Drama, Romance"
tt0018742,The Cameraman,1928,"Comedy, Romance, Family"
tt0018749,The Cardboard Lover,1928,"Comedy, Romance"
tt0018756,Champagne,1928,Comedy
tt0018770,La chute de la maison Usher,1928,Horror
tt0018773,The Circus,1928,"Comedy, Romance"
tt0018795,The Cossacks,1928,Drama
tt0018806,The Crowd,1928,"Drama, Romance"
tt0018826,Les deux timides,1928,Comedy
tt0018836,The Divine Woman,1928,"Drama, Romance"
tt0018839,The Docks of New York,1928,"Crime, Drama, Film-Noir"
tt0018841,Dom na Trubnoy,1928,Comedy
tt0018862,Eliso,1928,"Drama, Romance, War"
tt0018876,The Farmer's Wife,1928,"Comedy, Drama, Romance"
tt0018879,Fazil,1928,"Drama, Romance"
tt0018882,Feel My Pulse,1928,Comedy
tt0018907,4 Devils,1928,Drama
tt0018908,The Four Feathers,1929,"Adventure, Drama, Romance"
tt0018909,Four Sons,1928,"Drama, War"
tt0018910,Four Walls,1928,Drama
tt0018927,The Garden of Eden,1928,"Comedy, Drama"
tt0018935,Geschlecht in Fesseln,1928,Drama
tt0018937,A Girl in Every Port,1928,"Action, Adventure, Comedy"
tt0018972,Hangman's House,1928,"Drama, Romance, Thriller"
tt0018990,Heimkehr,1928,"Drama, Romance, War"
tt0018996,High Treason,1929,Sci-Fi
tt0019043,Jûjiro,1928,Drama
tt0019067,A Lady of Chance,1928,"Comedy, Drama, Romance"
tt0019071,The Last Command,1928,"Drama, History, Romance"
tt0019074,"Laugh, Clown, Laugh",1928,Drama
tt0019096,Lights of New York,1928,"Crime, Drama, Music"
tt0019098,Lilac Time,1928,"Drama, Romance, War"
tt0019109,Lonesome,1928,"Comedy, Drama, Romance"
tt0019127,Maldone,1928,Drama
tt0019130,The Man Who Laughs,1928,"Drama, Horror, Mystery"
tt0019151,The Matinee Idol,1928,"Comedy, Romance"
tt0019152,The Mating Call,1928,Drama
tt0019182,Mother Machree,1927,Drama
tt0019186,Moulin Rouge,1928,Drama
tt0019195,The Mysterious Lady,1928,"Drama, Romance"
tt0019237,Our Dancing Daughters,1928,Drama
tt0019254,La passion de Jeanne d'Arc,1928,"Biography, Drama, History"
tt0019258,The Patsy,1928,"Comedy, Drama, Romance"
tt0019286,Potomok Chingis-Khana,1928,"Drama, War"
tt0019290,The Power of the Press,1928,Drama
tt0019304,The Racket,1928,"Crime, Drama, Film-Noir"
tt0019325,Riley the Cop,1928,"Comedy, Drama"
tt0019344,Sadie Thompson,1928,Drama
tt0019374,Shiraz,1928,"Drama, History, Romance"
tt0019379,Show People,1928,"Comedy, Romance"
tt0019388,The Singing Fool,1928,"Musical, Drama"
tt0019400,The Smart Set,1928,Comedy
tt0019412,Speedy,1928,"Action, Comedy, Family"
tt0019415,Spione,1928,"Romance, Thriller"
tt0019421,"Steamboat Bill, Jr.",1928,"Action, Comedy, Drama"
tt0019429,Street Angel,1928,Drama
tt0019434,Submarine,1928,"Action, Drama"
tt0019451,Tempest,1928,"Drama, Romance"
tt0019462,That Certain Thing,1928,"Comedy, Drama, Romance"
tt0019480,Tire au flanc,1928,Comedy
tt0019489,The Trail of '98,1928,"Action, Adventure, Drama"
tt0019509,Underground,1928,"Drama, Romance"
tt0019532,The Viking,1928,"Action, Adventure, History"
tt0019553,The Way of All Flesh,1927,Drama
tt0019557,Weary River,1929,"Drama, Romance"
tt0019558,The Wedding March,1928,Drama
tt0019563,West of Zanzibar,1928,"Drama, Mystery"
tt0019571,While the City Sleeps,1928,"Crime, Drama"
tt0019574,White Shadows in the South Seas,1928,"Drama, Romance"
tt0019585,The Wind,1928,"Drama, Romance, Western"
tt0019591,A Woman of Affairs,1928,Drama
tt0019609,Zhivoy trup,1929,Drama
tt0019611,Zvenigora,1928,"Drama, Fantasy"
tt0019629,La aldea maldita,1930,Drama
tt0019630,Alibi,1929,Crime
tt0019644,Applause,1929,"Drama, Musical"
tt0019646,L'argent,1928,"Drama, Romance"
tt0019649,Arsenal,1929,"Drama, War"
tt0019655,Asphalt,1929,"Drama, Romance"
tt0019658,Atlantic,1929,Drama
tt0019684,Behind That Curtain,1929,Mystery
tt0019690,Big News,1929,"Comedy, Crime, Mystery"
tt0019699,The Black Watch,1929,"Adventure, Drama"
tt0019702,Blackmail,1929,"Crime, Film-Noir, Thriller"
tt0019725,Broadway,1929,"Crime, Musical"
tt0019726,Broadway Babies,1929,"Drama, Musical"
tt0019729,The Broadway Melody,1929,"Drama, Musical, Romance"
tt0019735,Bulldog Drummond,1929,"Drama, Mystery, Thriller"
tt0019745,The Canary Murder Case,1929,"Crime, Drama, Mystery"
tt0019746,Le capitaine Fracasse,1929,"Adventure, Drama"
tt0019777,The Cocoanuts,1929,"Comedy, Musical"
tt0019785,Condemned!,1929,Drama
tt0019788,Coquette,1929,"Drama, Romance"
tt0019796,Daigaku wa detakeredo,1929,Comedy
tt0019798,The Dance of Life,1929,"Drama, Musical, Romance"
tt0019800,Dangerous Curves,1929,Drama
tt0019811,Desert Nights,1929,"Adventure, Drama, Romance"
tt0019815,Devil-May-Care,1929,"Musical, Romance"
tt0019823,Disraeli,1929,"Biography, Drama, History"
tt0019824,The Divine Lady,1928,"Drama, History, Romance"
tt0019843,Dynamite,1929,Drama
tt0019850,Erotikon,1929,"Drama, Romance"
tt0019852,Eternal Love,1929,"Drama, Romance"
tt0019856,Evangeline,1929,Drama
tt0019884,Flight,1929,Adventure
tt0019886,The Flying Fleet,1929,"Adventure, Drama, Romance"
tt0019889,The Flying Scotsman,1929,"Crime, Drama"
tt0019901,Frau im Mond,1929,"Comedy, Drama, Romance"
tt0019909,Fräulein Else,1929,Drama
tt0019929,The Girl in the Show,1929,Comedy
tt0019933,Glorifying the American Girl,1929,"Comedy, Drama, Musical"
tt0019935,The Godless Girl,1928,Drama
tt0019936,Gold Diggers of Broadway,1929,"Comedy, Musical"
tt0019945,The Great Divide,1929,Western
tt0019946,The Great Gabbo,1929,"Drama, Musical, Romance"
tt0019949,The Greene Murder Case,1929,"Drama, Mystery"
tt0019957,Half Marriage,1929,"Drama, Romance"
tt0019959,Hallelujah,1929,"Drama, Musical"
tt0019976,Hell's Heroes,1929,"Drama, Western"
tt0019979,Her Private Affair,1929,Drama
tt0019983,High Voltage,1929,"Crime, Drama, Romance"
tt0019992,The Hole in the Wall,1929,"Drama, Mystery"
tt0019993,The Hollywood Revue of 1929,1929,Musical
tt0020004,Seven Footprints to Satan,1929,"Comedy, Crime, Drama"
tt0020011,"Ich küsse Ihre Hand, Madame",1929,Drama
tt0020014,The Idle Rich,1929,Comedy
tt0020018,In Old Arizona,1928,"Romance, Western"
tt0020025,The Informer,1929,Drama
tt0020030,The Iron Mask,1929,"Adventure, Drama, History"
tt0020034,It's a Great Life,1929,"Comedy, Musical, Romance"
tt0020062,The Kiss,1929,"Romance, Drama"
tt0020075,Laila,1929,"Drama, Romance"
tt0020078,The Last Performance,1929,"Drama, Horror, Romance"
tt0020080,The Last Warning,1928,"Horror, Mystery, Thriller"
tt0020081,The Last of Mrs. Cheyney,1929,"Comedy, Drama"
tt0020092,The Letter,1929,Drama
tt0020103,The Locked Door,1929,"Drama, Mystery, Thriller"
tt0020112,The Love Parade,1929,"Comedy, Musical, Romance"
tt0020114,The Love Trap,1929,Comedy
tt0020122,Lucky Star,1929,"Drama, Romance"
tt0020126,Madame X,1929,Drama
tt0020142,The Manxman,1929,"Drama, Romance"
tt0020143,Marianne,1929,"Drama, Musical, Romance"
tt0020144,Marianne,1929,Drama
tt0020163,Menschen am Sonntag,1930,"Comedy, Drama, Romance"
tt0020166,Mexicali Rose,1929,"Drama, Romance"
tt0020182,Monte Cristo,1929,Adventure
tt0020193,Mutter Krausens Fahrt ins Glück,1929,Drama
tt0020197,The Mysterious Dr. Fu Manchu,1929,Thriller
tt0020198,The Mysterious Island,1929,"Adventure, Romance, Sci-Fi"
tt0020210,Navy Blues,1929,"Comedy, Drama"
tt0020217,New York Nights,1929,"Crime, Drama"
tt0020223,Noah's Ark,1928,"Drama, War"
tt0020228,Les nouveaux messieurs,1929,Comedy
tt0020230,Novyy Vavilon,1929,"Drama, History"
tt0020232,Oblomok imperii,1929,Drama
tt0020238,On with the Show!,1929,"Musical, Romance"
tt0020247,Our Modern Maidens,1929,"Drama, Comedy"
tt0020253,The Pagan,1929,Drama
tt0020269,Piccadilly,1929,"Drama, Crime"
tt0020286,Prapancha Pash,1929,"Adventure, Drama, Romance"
tt0020293,"Prividenie, kotoroe ne vozvrashchaetsya",1930,Drama
tt0020298,Queen Kelly,1932,Drama
tt0020305,The Racketeer,1929,"Crime, Drama, Thriller"
tt0020320,Redskin,1929,"Western, Adventure, Drama"
tt0020332,Rio Rita,1929,"Adventure, Music, Romance"
tt0020335,The River,1928,"Drama, Romance"
tt0020336,Chasing Rainbows,1930,"Comedy, Drama, Musical"
tt0020358,Sally,1929,Musical
tt0020359,Salute,1929,"Drama, Romance, Sport"
tt0020364,The Saturday Night Kid,1929,"Comedy, Romance"
tt0020388,Seven Keys to Baldpate,1929,"Comedy, Mystery, Thriller"
tt0020392,The Shakedown,1929,"Drama, Sport"
tt0020402,Show Boat,1929,"Drama, Musical, Romance"
tt0020403,Show of Shows,1929,Musical
tt0020405,The Silent Enemy,1930,Drama
tt0020410,The Single Standard,1929,"Drama, Romance"
tt0020425,So This Is College,1929,"Comedy, Drama, Romance"
tt0020431,Der Sonderling,1929,Comedy
tt0020439,Speedway,1929,"Drama, Romance, Sport"
tt0020442,Spite Marriage,1929,Comedy
tt0020446,The Squall,1929,"Drama, Music, Romance"
tt0020451,Staroye i novoye,1929,Drama
tt0020458,Street Girl,1929,"Drama, Musical, Romance"
tt0020461,The Studio Murder Mystery,1929,"Crime, Mystery"
tt0020466,Sunnyside Up,1929,"Comedy, Musical"
tt0020475,Tagebuch einer Verlorenen,1929,Drama
tt0020479,The Taming of the Shrew,1929,"Comedy, Romance"
tt0020480,Tanned Legs,1929,"Comedy, Musical"
tt0020488,Their Own Desire,1929,"Drama, Romance"
tt0020490,They Had to See Paris,1929,Comedy
tt0020492,The Thirteenth Chair,1929,"Drama, Mystery"
tt0020499,Thunderbolt,1929,"Crime, Drama, Film-Noir"
tt0020502,Tide of Empire,1929,Western
tt0020510,Tôkyô kôshinkyoku,1929,Drama
tt0020514,The Trespasser,1929,Drama
tt0020534,The Unholy Night,1929,"Mystery, Thriller"
tt0020538,Untamed,1929,"Adventure, Drama, Romance"
tt0020542,The Vagabond Lover,1929,"Comedy, Musical"
tt0020543,The Valiant,1929,Drama
tt0020547,"Verdun, visions d'histoire",1928,"History, War"
tt0020556,The Virginian,1929,Western
tt0020563,Gakusei romansu: Wakaki hi,1929,Comedy
tt0020570,Die wei?e Hölle vom Piz Palü,1929,"Action, Adventure, Drama"
tt0020572,Welcome Danger,1929,Comedy
tt0020581,Where East Is East,1929,"Drama, Romance"
tt0020585,Why Be Good?,1929,"Comedy, Drama, Romance"
tt0020589,Wild Orchids,1929,"Romance, Drama"
tt0020590,The Wild Party,1929,"Comedy, Drama"
tt0020608,Die wunderbare Lüge der Nina Petrowna,1929,Drama
tt0020613,The Younger Generation,1929,Drama
tt0020620,Abraham Lincoln,1930,"Biography, Drama, History"
tt0020629,All Quiet on the Western Front,1930,"Drama, War"
tt0020640,Animal Crackers,1930,"Comedy, Musical"
tt0020641,Anna Christie,1930,"Drama, Romance"
tt0020642,Anna Christie,1930,Drama
tt0020656,Au bonheur des dames,1930,"Drama, Romance"
tt0020661,Back Pay,1930,"Drama, Romance"
tt0020668,The Bat Whispers,1930,"Crime, Thriller, Horror"
tt0020670,Be Yourself!,1930,"Comedy, Musical"
tt0020673,Beau Ideal,1931,"Adventure, Romance, War"
tt0020679,The Benson Murder Case,1930,"Crime, Mystery, Thriller"
tt0020686,The Big House,1930,"Crime, Drama, Thriller"
tt0020690,The Big Pond,1930,"Comedy, Musical, Romance"
tt0020691,The Big Trail,1930,"Adventure, Western, Romance"
tt0020693,Billy the Kid,1930,"Action, Biography, Drama"
tt0020695,The Bishop Murder Case,1929,"Drama, Mystery"
tt0020697,Der blaue Engel,1930,"Drama, Music"
tt0020701,Borderline,1930,Drama
tt0020702,Born Reckless,1930,"Crime, Drama, War"
tt0020713,Bright Lights,1930,"Drama, Musical, Romance"
tt0020724,Call of the Flesh,1930,"Musical, Romance"
tt0020740,Captain Thunder,1930,"Adventure, Drama, Music"
tt0020754,Charley's Aunt,1930,Comedy
tt0020758,Check and Double Check,1930,Comedy
tt0020763,Children of Pleasure,1930,"Comedy, Musical, Romance"
tt0020768,City Girl,1930,"Drama, Romance"
tt0020793,A Cottage on Dartmoor,1929,"Crime, Drama"
tt0020799,The Cuckoos,1930,"Comedy, Musical"
tt0020806,Danger Lights,1930,"Adventure, Drama"
tt0020814,David Golder,1931,Drama
tt0020815,The Dawn Patrol,1930,"Action, Drama, War"
tt0020821,The Devil to Pay!,1930,"Comedy, Romance"
tt0020823,The Devil's Holiday,1930,"Drama, Romance"
tt0020827,The Divorcee,1930,"Romance, Drama"
tt0020828,Dixiana,1930,"Comedy, Drama, Music"
tt0020836,The Doorway to Hell,1930,"Crime, Drama"
tt0020838,Doughboys,1930,"Comedy, War"
tt0020842,Die Drei von der Tankstelle,1930,"Comedy, Musical, Romance"
tt0020852,Elstree Calling,1930,"Comedy, Musical"
tt0020869,The Fall Guy,1930,"Comedy, Crime, Drama"
tt0020875,The Menace,1932,"Crime, Drama, Mystery"
tt0020876,Feet First,1930,Comedy
tt0020890,The Flirting Widow,1930,"Comedy, Romance"
tt0020891,The Florodora Girl,1930,"Drama, Musical, Romance"
tt0020894,Follow Thru,1930,"Comedy, Musical, Romance"
tt0020896,For the Defense,1930,Drama
tt0020900,Framed,1930,"Crime, Drama"
tt0020902,Free and Easy,1930,"Comedy, Musical"
tt0020919,The Girl Said No,1930,"Comedy, Romance"
tt0020924,Going Wild,1930,"Musical, Romance"
tt0020926,Golden Dawn,1930,"Comedy, Drama, Music"
tt0020929,Good News,1930,"Comedy, Musical"
tt0020938,The Green Goddess,1930,Adventure
tt0020945,Half Shot at Sunrise,1930,"Comedy, Musical"
tt0020949,Happy Days,1929,Musical
tt0020959,Hell Harbor,1930,"Drama, Romance"
tt0020960,Hell's Angels,1930,"Drama, War"
tt0020966,Her Man,1930,"Crime, Drama, Romance"
tt0020980,Hogaraka ni ayume,1930,"Crime, Drama, Romance"
tt0020985,Holiday,1930,"Comedy, Drama"
tt0020987,Hook Line and Sinker,1930,"Comedy, Romance"
tt0021001,Inside the Lines,1930,"Drama, History, Romance"
tt0021013,Journey's End,1930,"Drama, War"
tt0021015,Juno and the Paycock,1930,"Comedy, Drama"
tt0021016,Just Imagine,1930,"Comedy, Fantasy, Musical"
tt0021025,King of Jazz,1930,"Animation, Comedy, Music"
tt0021040,Ladies of Leisure,1930,"Drama, Romance"
tt0021042,The Lady of Scandal,1930,"Romance, Comedy, Drama"
tt0021044,A Lady to Love,1930,"Drama, Romance"
tt0021048,The Lash,1930,"Action, Adventure, Romance"
tt0021053,Laughter,1930,"Comedy, Romance"
tt0021060,Let Us Be Gay,1930,"Comedy, Drama"
tt0021061,Let's Go Native,1930,"Comedy, Musical"
tt0021069,The Life of the Party,1930,"Comedy, Musical, Romance"
tt0021070,The Light of Western Stars,1930,Western
tt0021074,Liliom,1930,Drama
tt0021079,Little Caesar,1931,"Action, Crime, Drama"
tt0021087,Loose Ankles,1930,"Comedy, Romance"
tt0021090,Lord Byron of Broadway,1930,"Musical, Romance, Drama"
tt0021092,The Pay-Off,1930,"Action, Crime, Drama"
tt0021094,The Lottery Bride,1930,"Musical, Romance"
tt0021100,Love in the Rough,1930,"Comedy, Musical, Romance"
tt0021102,Lovin' the Ladies,1930,"Comedy, Romance"
tt0021106,Madam Satan,1930,"Musical, Romance, Comedy"
tt0021110,Mammy,1930,"Comedy, Music, Romance"
tt0021121,Manslaughter,1930,"Romance, Drama"
tt0021128,Mary,1931,"Mystery, Thriller"
tt0021132,The Matrimonial Bed,1930,Comedy
tt0021133,Maybe It's Love,1930,"Comedy, Music, Romance"
tt0021134,The Medicine Man,1930,"Comedy, Romance"
tt0021140,Men Without Women,1930,"Action, Drama"
tt0021148,Min and Bill,1930,"Comedy, Drama"
tt0021149,Moby Dick,1930,"Adventure, Drama"
tt0021152,Montana Moon,1930,"Comedy, Drama, Musical"
tt0021153,Monte Carlo,1930,"Comedy, Musical, Romance"
tt0021156,Morocco,1930,"Drama, Romance"
tt0021165,Murder!,1930,"Crime, Mystery, Thriller"
tt0021178,New Moon,1930,"Drama, Musical, Romance"
tt0021189,Not So Dumb,1930,Comedy
tt0021191,A Notorious Affair,1930,"Drama, Romance"
tt0021197,The Office Wife,1930,"Drama, Romance"
tt0021216,One Night at Susie's,1930,Drama
tt0021217,One Romantic Night,1930,"Comedy, Romance"
tt0021223,Our Blushing Brides,1930,Drama
tt0021225,Outward Bound,1930,"Drama, Fantasy"
tt0021228,Paid,1930,"Drama, Film-Noir"
tt0021232,Paramount on Parade,1930,Music
