id,director
tt0050958,Kurt Neumann
tt0050960,Val Guest
tt0050961,Leslie Norman
tt0050963,Richard L. Bare
tt0050964,James Cagney
tt0050972,Rouben Mamoulian
tt0050974,Ernst Marischka
tt0050976,Ingmar Bergman
tt0050982,Arnold Laven
tt0050985,Basil Dearden
tt0050986,Ingmar Bergman
tt0050987,Lev Atamanov
tt0050993,Richard Brooks
tt0050997,Raymond Rouleau
tt0050998,Roger Corman
tt0051003,Billy Wilder
tt0051005,George Blair
tt0051007,Robert Pirosh
tt0051011,Richard L. Breen
tt0051015,David Miller
tt0051016,Irwin Allen
tt0051019,Jack Garfein
tt0051020,Gilbert Gunn
tt0051028,Henry King
tt0051036,Alexander Mackendrick
tt0051042,Jon Iversen
tt0051046,Thomas Carr
tt0051047,Budd Boetticher
tt0051049,John Berry
tt0051051,Joseph Pevney
tt0051052,Sherman A. Rose
tt0051055,Douglas Sirk
tt0051057,H. Bruce Humberstone
tt0051058,Jack Arnold
tt0051062,Roger Corman
tt0051063,Jacques R. Marquette
tt0051064,Jerry Warren
tt0051065,Michael Cacoyannis
tt0051066,Richard Thorpe
tt0051074,Robert Wise
tt0051076,Philip Dunne
tt0051077,Nunnally Johnson
tt0051080,Pedro L. Ramírez
tt0051082,Sergey Gerasimov
tt0051083,Karl Malden
tt0051084,Gerald Thomas
tt0051087,Anthony Mann
tt0051088,Richard Thorpe
tt0051090,Ismael Rodríguez
tt0051093,Yasujirô Ozu
tt0051097,H.C. Potter
tt0051105,Gilbert Gunn
tt0051111,Charles Marquis Warren
tt0051114,Nicholas Ray
tt0051124,Sergei Sidelyov
tt0051128,Roger Corman
tt0051132,Henri Verneuil
tt0051133,Michel Boisrond
tt0051134,Boris Petroff
tt0051136,John Farrow
tt0051137,Charles Marquis Warren
tt0051139,Howard W. Koch
tt0051141,Robert Wise
tt0051142,Pietro Germi
tt0051143,William Beaudine
tt0051145,Fred F. Sears
tt0051149,Gerd Oswald
tt0051150,Paul Landres
tt0051151,Fernando Méndez
tt0051152,Kurt Meisel
tt0051155,Juan Antonio Bardem
tt0051163,Fernando Fernán Gómez
tt0051172,Julien Duvivier
tt0051173,Reginald Le Borg
tt0051174,Edward L. Cahn
tt0051175,Aleksandr Zarkhi
tt0051179,Reginald Le Borg
tt0051182,Victor Vicas
tt0051184,Val Guest
tt0051193,George Cukor
tt0051196,Frank Tashlin
tt0051198,John Ford
tt0051200,Kurt Hoffmann
tt0051201,Billy Wilder
tt0051202,Erich Engels
tt0051204,J. Lee Thompson
tt0051205,Charles Saunders
tt0051207,Alfred Hitchcock
tt0051208,Hiroshi Inagaki
tt0051209,Michael Anderson
tt0051213,Alfred L. Werker
tt0051214,John Frankenheimer
tt0051217,Shirô Toyoda
tt0051219,Terence Young
tt0051221,Hall Bartlett
tt0051226,Edward L. Cahn
tt0051235,Helmut Käutner
tt0051237,Ladislao Vajda
tt0051241,Ragnar Frisk
tt0051246,Juan de Orduña
tt0051336,Alfred Shaughnessy
tt0051337,Nathan Juran
tt0051343,Ritwik Ghatak
tt0051346,Cyril Frankel
tt0051349,Jodie Copelan
tt0051358,Helmut Käutner
tt0051360,Howard W. Koch
tt0051361,Seijun Suzuki
tt0051362,Arnold Laven
tt0051363,Carlo Lastricati
tt0051364,Lewis Allen
tt0051365,Ingmar Bergman
tt0051367,Mikio Naruse
tt0051369,Ray Nazarro
tt0051370,Richard Carlson
tt0051376,Géza von Radványi
tt0051378,Louis Malle
tt0051380,Nathan Juran
tt0051381,Bert I. Gordon
tt0051383,Morton DaCosta
tt0051390,Youssef Chahine
tt0051393,Delmer Daves
tt0051394,Fred F. Sears
tt0051398,John Huston
tt0051399,Ritwik Ghatak
tt0051400,René Clément
tt0051402,Vernon Sewell
tt0051404,Claude Chabrol
tt0051405,Brian Desmond Hurst
tt0051406,Richard Quine
tt0051411,William Wyler
tt0051413,Ishirô Honda
tt0051416,Peter Maxwell
tt0051418,Irvin S. Yeaworth Jr.
tt0051422,Henry Cass
tt0051423,Frank Launder
tt0051429,Otto Preminger
tt0051430,William Witney
tt0051431,Howard W. Koch
tt0051432,Bruno VeSota
tt0051433,Henry King
tt0051434,Adrian Weiss
tt0051435,Richard Brooks
tt0051436,Anthony Quinn
tt0051437,Budd Boetticher
tt0051438,Harmon Jones
tt0051444,Val Guest
tt0051452,Gerald Thomas
tt0051453,Gerald Thomas
tt0051454,Lewis Gilbert
tt0051456,Paul Wendkos
tt0051459,Richard Brooks
tt0051461,Charles Marquis Warren
tt0051466,Jean Negulesco
tt0051469,Mauro Bolognini
tt0051473,Henri Decoin
tt0051475,Rafael J. Salvia
tt0051476,Frank Borzage
tt0051477,Pierre Gaspard-Huit
tt0051478,Tengiz Abuladze
tt0051482,R.G. Springsteen
tt0051484,Eugène Lourié
tt0051488,William Witney
tt0051489,William Berke
tt0051492,Victor Vicas
tt0051496,Delmer Daves
tt0051497,Fred F. Sears
tt0051500,Justus Addiss
tt0051501,Andrew L. Stone
tt0051502,Lewis Gilbert
tt0051504,Ismael Rodríguez
tt0051507,Edward L. Cahn
tt0051509,Aurel Miheles
tt0051512,Ishirô Honda
tt0051514,Arne Mattsson
tt0051516,George Abbott
tt0051519,William A. Wellman
tt0051522,Harry Keller
tt0051524,Andrew L. Stone
tt0051525,Stanley Kramer
tt0051530,Francesco Rosi
tt0051532,Guy Green
tt0051534,Delbert Mann
tt0051536,Charles R. Rondeau
tt0051539,Youssef Chahine
tt0051541,Yuri Yegorov
tt0051542,Robert Day
tt0051550,Iosif Kheifits
tt0051552,Fons Rademakers
tt0051554,Terence Fisher
tt0051565,Leslie Norman
tt0051568,Gilles Grangier
tt0051569,Kåre Bergstrøm
tt0051570,Bert I. Gordon
tt0051575,George Hurdalek
tt0051576,Montgomery Tully
tt0051579,Claude Autant-Lara
tt0051581,Allan Dwan
tt0051584,Kon Ichikawa
tt0051587,Viktor Tourjansky
tt0051588,Ladislao Vajda
tt0051591,Francis D. Lyon
tt0051598,Tadeusz Chmielewski
tt0051600,Bert Haanstra
tt0051603,Alice O'Fredericks
tt0051604,Maurice Labro
tt0051605,Jacques Tourneur
tt0051608,Julien Duvivier
tt0051611,Siegfried Hartmann
tt0051612,Gordon Douglas
tt0051618,Paul Landres
tt0051622,Kurt Neumann
tt0051627,Howard W. Koch
tt0051628,Gordon Douglas
tt0051629,Joseph M. Newman
tt0051630,Howard W. Koch
tt0051631,Richard E. Cunha
tt0051636,Henry Hathaway
tt0051638,Byron Haskin
tt0051640,Henry Koster
tt0051641,Göran Gentele
tt0051647,Gene Fowler Jr.
tt0051649,Frank Tashlin
tt0051654,Richard E. Cunha
tt0051655,John Ford
tt0051657,Jean Negulesco
tt0051658,Vincente Minnelli
tt0051663,Paul Henreid
tt0051665,Paul Landres
tt0051666,Anthony Mann
tt0051667,John Cromwell
tt0051673,Nathan Juran
tt0051679,Denys de La Patellière
tt0051682,Fernando Méndez
tt0051686,Mark Stevens
tt0051687,Don Siegel
tt0051688,Joseph M. Newman
tt0051690,Phil Karlson
tt0051691,Thomas Carr
tt0051692,Joseph Losey
tt0051693,Nikola Tanhofer
tt0051694,Taiji Yabushita
tt0051695,Rolf Thiele
tt0051702,Hugo Fregonese
tt0051704,Shôhei Imamura
tt0051706,Robert Day
tt0051707,Hans Deppe
tt0051712,Franz Peter Wirth
tt0051713,Cy Endfield
tt0051720,Yasujirô Ozu
tt0051721,José Ferrer
tt0051724,Jack Arnold
tt0051725,Edward Bernds
tt0051731,Rafael Baledón
tt0051732,Mervyn LeRoy
tt0051736,Edward L. Cahn
tt0051739,Ronald Neame
tt0051741,Lew Landers
tt0051742,Daniel Mann
tt0051744,William Castle
tt0051745,Melville Shavelson
tt0051746,Herbert L. Strock
tt0051747,Shakti Samanta
tt0051749,Frank Wisbar
tt0051750,Dick Powell
tt0051753,Károly Makk
tt0051754,José Ferrer
tt0051755,Albert Band
tt0051756,Gene Fowler Jr.
tt0051757,Hal Kanter
tt0051758,Robert Wise
tt0051759,John Guillermin
tt0051760,Roger Corman
tt0051762,Ivan Pyrev
tt0051767,George Marshall
tt0051768,Hans Deppe
tt0051770,Philip Dunne
tt0051771,William Beaudine
tt0051773,Stanley Donen
tt0051776,Mark Robson
tt0051778,Philip Leacock
tt0051781,Jack Cardiff
tt0051783,James Wong Howe
tt0051786,Edward L. Cahn
tt0051789,Ivan Lukinsky
tt0051790,Sergei M. Eisenstein
tt0051791,Mikio Naruse
tt0051792,Satyajit Ray
tt0051794,Hasse Ekman
tt0051797,Edward L. Cahn
tt0051801,Claude Autant-Lara
tt0051806,Raj Khosla
tt0051807,Seijun Suzuki
tt0051808,Akira Kurosawa
tt0051813,Jack Sher
tt0051816,Carol Reed
tt0051818,Michael Curtiz
tt0051819,Delmer Daves
tt0051827,Yuli Raizman
tt0051834,Yasuzô Masumura
tt0051838,Luigi Zampa
tt0051839,Jack Arnold
tt0051840,William A. Wellman
tt0051844,Arthur Dreifuss
tt0051845,John Ford
tt0051846,George Sherman
tt0051847,Charles Crichton
tt0051848,John Sturges
tt0051849,Arthur Penn
tt0051851,Christian-Jaque
tt0051852,Jules Dassin
tt0051856,Harry Foster
tt0051863,Val Guest
tt0051864,Herschel Daugherty
tt0051866,Don Siegel
tt0051870,Charles R. Rondeau
tt0051876,Lesley Selander
tt0051878,Martin Ritt
tt0051879,Tony Richardson
tt0051881,William Berke
tt0051885,William Castle
tt0051887,Roger Corman
tt0051891,Henry Koster
tt0051893,John Gilling
tt0051894,Don Chaffey
tt0051896,Herbert Wilcox
tt0051897,Paul Landres
tt0051899,Anthony Mann
tt0051906,Arne Mattsson
tt0051908,Edmund Goulding
tt0051911,Irving Rapper
tt0051913,Joseph Anthony
tt0051915,Peter Glenville
tt0051924,Michael Kidd
tt0051927,Yorgos Tzavellas
tt0051933,André Cayatte
tt0051934,Zivorad 'Zika' Mitrovic
tt0051936,Jerry Hopper
tt0051937,Fernando Méndez
tt0051942,Jean Rouch
tt0051946,Richard Bartlett
tt0051947,Irvin Berwick
tt0051948,Jack Arnold
tt0051951,Paolo Heusch
tt0051955,Hiroshi Inagaki
tt0051959,Irving Lerner
tt0051962,Harold Daniels
tt0051963,Rolf Thiele
tt0051964,Géza von Radványi
tt0051978,Raoul Walsh
tt0051980,Keisuke Kinoshita
tt0051982,Frank Wisbar
tt0051983,Luis Buñuel
tt0051985,Guido Brignone
tt0051986,Renato Castellani
tt0051987,Robert Stevens
tt0051989,Yves Robert
tt0051993,Bernard L. Kowalski
tt0051994,Roy Ward Baker
tt0051998,Shôhei Imamura
tt0052002,Jack Arnold
tt0052005,Mervyn LeRoy
tt0052006,J. Lee Thompson
tt0052013,Seth Holt
tt0052016,Shôhei Imamura
tt0052017,Ingmar Bergman
tt0052027,John Sturges
tt0052030,Norman Taurog
tt0052033,Anthony Asquith
tt0052036,Aleksander Ford
tt0052037,Tadeusz Konwicki
tt0052046,Satyajit Ray
tt0052047,Gerd Oswald
tt0052050,Nicholas Ray
tt0052055,Axel von Ambesser
tt0052057,Armand Lohikoski
tt0052059,Blake Edwards
tt0052063,Wojciech Has
tt0052073,Marco Ferreri
tt0052077,Edward D. Wood Jr.
tt0052080,Andrzej Wajda
tt0052083,Wojciech Has
tt0052097,Michael Curtiz
tt0052103,Edward Bernds
tt0052104,Edward Bernds
tt0052106,Joseph L. Mankiewicz
tt0052110,Gianni Franciolini
tt0052117,Leo McCarey
tt0052123,Vittorio Cottafavi
tt0052126,Vincente Minnelli
tt0052129,Helmut Käutner
tt0052130,Denys de La Patellière
tt0052131,Paul Landres
tt0052132,Ray Nazarro
tt0052135,Jesse Hibbs
tt0052138,Pavel Klushantsev
tt0052141,Frank Tashlin
tt0052147,George Pollock
tt0052148,John Huston
tt0052151,Robert Wise
tt0052155,Ray Milland
tt0052156,Roger Corman
tt0052162,Helmut Käutner
tt0052168,Gerd Oswald
tt0052169,Alex Nicol
tt0052170,Cy Endfield
tt0052182,Delbert Mann
tt0052187,Richard E. Cunha
tt0052188,Roger Corman
tt0052190,George Marshall
tt0052191,Raoul Walsh
tt0052194,Gene Fowler Jr.
tt0052196,James B. Clark
tt0052197,William Fairchild
tt0052199,Francesco Stefani
tt0052205,Ken Hughes
tt0052207,Guy Green
tt0052209,Géza von Cziffra
tt0052211,Marc Allégret
tt0052214,Sven Methling
tt0052216,Mario Monicelli
tt0052217,Raj Khosla
tt0052218,Vincente Minnelli
tt0052225,Joshua Logan
tt0052227,Jack Arnold
tt0052228,Edward Bernds
tt0052233,John Paddy Carstairs
tt0052234,Allen Reisner
tt0052235,Sidney Lumet
tt0052242,Irvin Kershner
tt0052255,Miguel M. Delgado
tt0052256,Spencer Gordon Bennet
tt0052257,Edward L. Cahn
tt0052263,Frigyes Bán
tt0052264,Jean Boyer
tt0052270,Ralph Thomas
tt0052271,Terence Young
tt0052275,H. Bruce Humberstone
tt0052276,André Hunebelle
tt0052278,George Seaton
tt0052279,Roger Corman
tt0052280,Alberto Lattuada
tt0052281,Ermanno Olmi
tt0052283,Philip Dunne
tt0052286,Robert J. Gurney Jr.
tt0052287,Joseph H. Lewis
tt0052289,Will Cowan
tt0052291,Blake Edwards
tt0052293,Arthur Ripley
tt0052295,Fritz Lang
tt0052296,Douglas Sirk
tt0052300,Lewis R. Foster
tt0052301,Mario Zampi
tt0052302,Art Napoleon
tt0052303,Joseph Pevney
tt0052306,Camillo Mastrocinque
tt0052307,Antonio Musu
tt0052308,Steno
tt0052309,Mario Mattoli
tt0052310,Camillo Mastrocinque
tt0052311,Orson Welles
tt0052312,Earl Bellamy
tt0052313,Wolfgang Liebeneiner
tt0052315,Gordon Parry
tt0052318,Marcel Carné
tt0052320,Quentin Lawrence
tt0052322,Lewis Seiler
tt0052323,Muriel Box
tt0052325,Gene Kelly
tt0052326,Joseph Pevney
tt0052327,André De Toth
tt0052328,Georges Franju
tt0052329,Harald Reinl
tt0052334,Marc Allégret
tt0052339,Alexandre Astruc
tt0052343,Val Guest
tt0052345,Alice O'Fredericks
tt0052350,Erich Engels
tt0052352,Dino Risi
tt0052354,Samuel Fuller
tt0052357,Alfred Hitchcock
tt0052363,Clément Duhour
tt0052365,Richard Fleischer
tt0052367,Basil Dearden
tt0052368,Howard W. Koch
tt0052369,Luis César Amadori
tt0052374,Karel Zeman
tt0052376,Burt Topper
tt0052378,Bert I. Gordon
tt0052379,Roger Corman
tt0052382,Morris Engel
tt0052387,Kenneth G. Crane
tt0052391,John Guillermin
tt0052393,Charles F. Haas
tt0052394,James L. Wolcott
tt0052395,Nicholas Ray
tt0052396,Ralph Thomas
tt0052398,Ronald Neame
tt0052400,Kurt Hoffmann
tt0052411,Bimal Roy
tt0052415,Edward Dmytryk
tt0052424,Charles Barton
tt0052427,George Pal
tt0052432,Ragnar Frisk
tt0052438,Zoltán Fábri
tt0052526,Jack Webb
tt0052527,Jack Kinney
tt0052528,Gilles Grangier
tt0052529,Sidney Miller
tt0052530,Irvin S. Yeaworth Jr.
tt0052538,Riccardo Freda
tt0052540,Nagisa ?shima
tt0052543,Richard Wilson
tt0052545,Norman Z. McLeod
tt0052549,Roy Del Ruth
tt0052555,Renato Polselli
tt0052556,Louis Malle
tt0052560,Hrishikesh Mukherjee
tt0052561,Otto Preminger
tt0052563,Robert Aldrich
tt0052564,Ib Melchior
tt0052571,?douard Molinaro
tt0052572,Satyajit Ray
tt0052573,Gilles Grangier
tt0052575,Mauro Bolognini
tt0052578,Yves Robert
tt0052579,Hiroshi Inagaki
tt0052583,Charles Walters
tt0052587,Spencer Gordon Bennet
tt0052589,Nanni Loy
tt0052595,Christian-Jaque
tt0052600,Grigoriy Chukhray
tt0052601,John Gilling
tt0052602,Crane Wilbur
tt0052604,Jacques Tourneur
tt0052606,Paul Wendkos
tt0052607,Charles Crichton
tt0052608,Czeslaw Petelski
tt0052609,Monte Hellman
tt0052610,Charles F. Haas
tt0052611,Douglas Hickox
tt0052617,Henry King
tt0052618,William Wyler
tt0052619,Jean Negulesco
tt0052623,Jack Cardiff
tt0052626,Joseph M. Newman
tt0052627,Frank Borzage
tt0052629,Charles F. Haas
tt0052631,Martin Ritt
tt0052634,Joseph Losey
tt0052637,Julian Roffman
tt0052638,Edward Dmytryk
tt0052639,Philip Dunne
tt0052644,André Hunebelle
tt0052646,Joseph Green
tt0052648,Don Chaffey
tt0052649,Frank Launder
tt0052654,Bernhard Wicki
tt0052655,Roger Corman
tt0052656,Alfred Weidenmann
tt0052657,Alfred Weidenmann
tt0052662,Walter Lang
tt0052667,Riccardo Freda
tt0052668,Camillo Mastrocinque
tt0052672,Jack Lee
tt0052673,Joseph Anthony
tt0052676,Gerald Thomas
tt0052680,Joseph Pevney
tt0052681,Thomas Carr
tt0052686,Jean Bastia
tt0052687,Poul Bang
tt0052690,Michel Boisrond
tt0052695,Gerald Thomas
tt0052696,Irving Lerner
tt0052698,Claude Sautet
tt0052700,Richard Fleischer
tt0052702,Herbert S. Greene
tt0052706,Jean Negulesco
tt0052708,Claude Chabrol
tt0052709,Terry Bishop
tt0052711,Denis Sanders
tt0052713,Samuel Fuller
tt0052717,Barry Mahon
tt0052718,Edward Dein
tt0052719,Lou Place
tt0052721,Martin Fric
tt0052722,Robert Stevenson
tt0052724,André De Toth
tt0052733,Jean-Pierre Melville
tt0052735,Guy Hamilton
tt0052736,Yash Chopra
tt0052737,Philippe Agostini
tt0052738,George Stevens
tt0052744,Anthony Asquith
tt0052745,James B. Clark
tt0052747,Kihachi Okamoto
tt0052749,Norman Taurog
tt0052750,George Pollock
tt0052753,?douard Molinaro
tt0052759,Jean-Pierre Mocky
tt0052760,Hans Müller
tt0052765,Jean Renoir
tt0052768,Zoltán Fábri
tt0052769,Jacques Doniol-Valcroze
tt0052771,Don Siegel
tt0052773,Ken Annakin
tt0052778,Géza von Radványi
tt0052780,Ralph Thomas
tt0052781,Roberto Rossellini
tt0052782,Pietro Francisci
tt0052784,Rogelio A. González
tt0052786,Valerio Zurlini
tt0052792,Mervyn LeRoy
tt0052793,Albert Band
tt0052794,Paul Wendkos
tt0052795,Michel Boisrond
tt0052796,Alice O'Fredericks
tt0052799,Lewis Gilbert
tt0052805,Robert Day
tt0052808,James Clavell
tt0052809,Melville Shavelson
tt0052810,Luis Buñuel
tt0052811,John Gilling
tt0052812,Charles Crichton
tt0052815,Robert Asher
tt0052817,Rudolph Maté
tt0052820,Edward L. Cahn
tt0052828,Jacques Tourneur
tt0052829,Harald Reinl
tt0052832,Sidney Lumet
tt0052837,George Marshall
tt0052840,Don Weis
tt0052844,William J. Hole Jr.
tt0052846,Ray Kellogg
tt0052847,Paul Wendkos
tt0052849,Charles R. Rondeau
tt0052850,Charles F. Haas
tt0052858,Bernard Borderie
tt0052860,Henri Verneuil
tt0052861,Mario Monicelli
tt0052862,Charles Guggenheim
tt0052864,Mel Ferrer
tt0052869,Wallace MacDonald
tt0052870,Edward L. Cahn
tt0052876,Delmer Daves
tt0052877,Michael Curtiz
tt0052878,David Miller
tt0052880,David Lowell Rich
tt0052888,Robert Clarke
tt0052891,Joel Rapp
tt0052893,Alain Resnais
tt0052896,Frank Capra
tt0052897,Henry Levin
tt0052901,Arthur Crabtree
tt0052902,John Ford
tt0052905,Terence Fisher
tt0052908,Richard Thorpe
tt0052911,John Boulting
tt0052915,John Gilling
tt0052918,Douglas Sirk
tt0052920,Russ Meyer
tt0052924,Fritz Lang
tt0052927,Edward L. Cahn
tt0052929,Edward L. Cahn
tt0052932,Frank Tuttle
tt0052933,Richard Quine
tt0052934,George Marshall
tt0052937,Michel Gast
tt0052939,Erik Løchen
tt0052941,Melvin Frank
tt0052943,Byron Haskin
tt0052944,Cy Endfield
tt0052946,John Farrow
tt0052948,Henry Levin
tt0052949,Fritz Lang
tt0052950,Anatole Litvak
tt0052953,Claude Autant-Lara
tt0052954,Guru Dutt
tt0052957,Kon Ichikawa
tt0052961,Gillo Pontecorvo
tt0052964,Robert Siodmak
tt0052966,Keisuke Kinoshita
tt0052969,Ray Kellogg
tt0052970,Richard Thorpe
tt0052972,Albert Lipton
tt0052978,Karel Kachyna
tt0052985,Lucio Fulci
tt0052990,Daniel Mann
tt0052992,Howard W. Koch
tt0052993,John Sturges
tt0052995,César Fernández Ardavín
tt0052997,Basil Dearden
tt0052998,Ted Post
tt0052999,Vittorio Cottafavi
tt0053001,Melvin Frank
tt0053002,Roger Vadim
tt0053003,Anthony Asquith
tt0053008,Terry Bishop
tt0053017,Vincent J. Donehue
tt0053019,Andrzej Wajda
tt0053032,Francesco Rosi
tt0053033,Jean Delannoy
tt0053039,Pietro Germi
tt0053041,Terence Fisher
tt0053043,Nunnally Johnson
tt0053044,Roy Boulting
tt0053045,Michael Curtiz
tt0053047,Ladislao Vajda
tt0053050,Julien Duvivier
tt0053054,George Marshall
tt0053065,Delbert Mann
tt0053069,Irving Rapper
tt0053072,Richard E. Cunha
tt0053081,Giorgio Bianchi
tt0053084,Jack Arnold
tt0053085,Terence Fisher
tt0053092,Frank Wisbar
tt0053095,Victor Trivas
tt0053100,Erich Engels
tt0053102,Rogelio A. González
tt0053103,Mikhail Karzhukov
tt0053104,Mrinal Sen
tt0053106,Mikhail Kalatozov
tt0053108,John Sturges
tt0053109,Charles Lederer
tt0053111,Shôhei Imamura
tt0053112,Darcy Conyers
tt0053114,Masaki Kobayashi
tt0053115,Masaki Kobayashi
tt0053117,Hiroshi Inagaki
tt0053121,Kon Ichikawa
tt0053125,Alfred Hitchcock
tt0053126,J. Lee Thompson
tt0053131,Fred Zinnemann
tt0053133,Robert Wise
tt0053134,Yasujirô Ozu
tt0053137,Stanley Kramer
tt0053138,Peer Guldbrandsen
tt0053140,Michael McCarthy
tt0053143,Blake Edwards
tt0053145,Gene Fowler Jr.
tt0053146,Marcel Camus
tt0053148,Leonard Buczkowski
tt0053149,Gregory Ratoff
tt0053156,William Witney
tt0053168,Robert Bresson
tt0053169,Edward L. Cahn
tt0053172,Michael Gordon
tt0053174,Gerald Thomas
tt0053176,Jerzy Kawalerowicz
tt0053180,Erik Balling
tt0053182,Otto Preminger
tt0053183,Lewis Milestone
tt0053185,Dino Risi
tt0053194,Matti Kassila
tt0053198,François Truffaut
tt0053203,Philip Leacock
tt0053208,Olle Hellbom
tt0053213,Gene Fowler Jr.
tt0053214,Henry Levin
tt0053219,Edward Bernds
tt0053220,Budd Boetticher
tt0053221,Howard Hawks
tt0053226,Jack Clayton
tt0053227,Wolfgang Staudte
tt0053228,Jürgen Roland
tt0053229,Robert Siodmak
tt0053230,Denys de La Patellière
tt0053232,Virgil W. Vogel
tt0053233,Arne Mattsson
tt0053234,Guy Green
tt0053236,Richard Carlson
tt0053240,Aleksandr Ptushko
tt0053241,René Cardona
tt0053242,Basil Dearden
tt0053244,Nicholas Ray
tt0053245,Frank Tashlin
tt0053247,Robert Hamer
tt0053250,Kurt Maetzig
tt0053258,Aleksandr Gordon
tt0053261,Jirí Trnka
tt0053269,Terence Young
tt0053270,John Cassavetes
tt0053271,Charles Barton
tt0053272,Michael Anderson
tt0053273,John Lemont
tt0053274,Aleksey Batalov
tt0053275,Akira Daikubara
tt0053278,Harry Watt
tt0053279,?ric Rohmer
tt0053285,Clyde Geronimi
tt0053290,King Vidor
tt0053291,Billy Wilder
tt0053293,George Sherman
tt0053295,Konrad Wolf
tt0053298,Martin Ritt
tt0053306,Konrad Wolf
tt0053308,Clifford Odets
tt0053314,?yvind Vennerød
tt0053317,Sergey Bondarchuk
tt0053318,Joseph L. Mankiewicz
tt0053319,Bimal Roy
tt0053320,Delmer Daves
tt0053321,Leslie Norman
tt0053331,Philip Leacock
